id,text 
1392676174237556744,"RT @MilkTeaMM_MTAM: At 11 pm on 12 May, Junta terrorists abducted a teacher, Ma Hnin Pan Ein aka Ma Thandar, her husband, Ko Nay Oo, and he…"
1392676036693741570,"RT @MilkTeaMM_MTAM: Junta terrorists opened fire, demolished the dawn strike and violently abducted four protesters in the Nabule area of ​…"
1392675611735334915,"Locals from #Shwebo, Sagaing Region, hled a strike to overthrow the Dictator(#MAL). 
#WhatsHappeningInMyanmar… https://t.co/mDsCAS1qey"
1392674844123172868,"Residents from Kyatsarpyin Ward, Dawei took to streets to staged a peaceful dawn strike on the morning of May13 aga… https://t.co/LfAYG9ghIQ"
1392673268557963264,"Despite the security is tight, brave residents in #HlaingTharyar took to streets again to protest against the Milit… https://t.co/kaeH1mTXYy"
1392672748397207552,"Protest was held by GenZ of
Nyaung Oo town with Black Flag
on the morning of May 13.
#WhatsHappeningInMyanmar… https://t.co/MPTct8aCZh"
1392672092500365317,"Painting strike was held by residents  Thonekwa,Yangon. 
#WhatsHappeningInMyanmar
#May13Coup
 https://t.co/Nv3XbhamG2"
1392670645742292995,#WhatsHappeningInMyanmar https://t.co/0SXmYbQHei
1392670433040756738,"#ReleaseTheDetainees
#WhatsHappeningInMyanmar https://t.co/MAUAYiaVBp"
1392669255728910338,"#WhatsHappeningInMyanmar 
#May13Coup https://t.co/ZI6SPr0dkj"
1392668629733285888,"Residents  in Moegaung, Kachin State took to streets again to protest against MAL's useless Terroists Council(#SAC)… https://t.co/MU71v5IurR"
1392668201410990081,#WhatsHappeningInMyanmar https://t.co/52WzU7j0RB
1392667295244189697,"RT @hannayuri_twt: Former members of NLD Party, Daw Ni Ni May Myint &amp; Daw Chit Chit Chaw were arbitrarily abducted by Terrorists Junta in #…"
1392667056567308289,"Strike that against Military Slavery Education System seen at BEMS (1) South Dagon, Yangon this morning.… https://t.co/ThDot88med"
1392666685593645057,"RT @nslwin: DAWEI, Tanintharyi Region:

Terrorists (Myanmar security forces) abducted 4 civilians (not protesters) during a violent crackdo…"
1392666015419432963,"Youths in #Myitkyina hled a strike that against the Military Dictatorship.
#WhatsHappeninglnMyanmar 
#May13Coup https://t.co/9va057YNnB"
1392665555446865920,"Residents from Hpa-Kant,#TarMaKhan,held a strike against the Dictator(#MAL) and  support @NUGMyanmar and ethnical a… https://t.co/VE9G150tjb"
1392525835249209344,"RT @nslwin: YE THU WAI LINN, 17-year-old, was abducted by Terrorists (Myanmar security forces) in Muse, Shan State on May 11 at 9pm. His mo…"
1392521951529246721,"Night strike against the Dictator(#MAL) took place in Paungwa Village,Sarlingyi Township.
#WhatsHappeningInMyanmar… https://t.co/68clBGz1oV"
1392521677007818754,RT @2021Revtweets: Although no weapons were found while abducting these civilians MWD (State owned channel) announced them as terrorists an…
1392521596674273282,"RT @2021Revtweets: 17 years old teenager, Nang Hwan Kham was abducted during the brutal crackdown on Natnattaw strike by terrorists Junta a…"
1392521553821061122,"RT @LyaHaru: After the grenade explosion occurred between SelMyaung ward and KyayNhaKaung ward, #Bago, Junta Terrorists forcibly ABDUCTED t…"
1392510267922141184,"RT @Eunna_Berry: Residents from Bago encouraging for Taloke and Kany, protesting in candle lights night strike !!
""Fighting Taloke, Fightin…"
1392510245197414407,"#WhatsHappeningInMyanmar 
#May12Coup https://t.co/381wIboFun"
1392507787796574209,"RT @KyawSitThway4: Locals from Bago encouraging for Taloke and Kany, protesting in candle lights night strike !!
""Fighting Taloke, Fighting…"
1392505275400159232,Locals in Ngatpyawtaw village protested against the Dictator MAL(#SAC) around the town in Kyun Hla tonight.… https://t.co/m7bftcUCop
1392504817784803329,RT @TostevinM: More pictures of another day of protests against Myanmar’s junta from big cities to far corners of the countryside #WhatsHap…
1392499952681508872,"RT @KyawSitThway4: Youths in #MoeNyin,Kachin State held a Clan Strike"" tonight to show support to @NUGMyanmar , @cvdom2021 , Ethnic Armed O…"
1392497310123270145,"Tw // light In Gantgaw,Shan State, civilians staged night strike opposing military dictatorship and show support to… https://t.co/3UI5BESSA9"
1392497079021281283,"RT @nslwin: KO MIN NYO, a reporter of Democratic Voice of Burma, has been sentenced to 3-years imprisonment under Section 505 (a) today eve…"
1392495596422926348,RT @KyawSitThway4: Residents of Hkamti had to protest in the cemetery because Junta Terrorists tighten their security to abduct in the town…
1392495000957513729,"RT @2021Revtweets: Protest of Shwebo Residents opposing military dictatorship.
#WhatsHappeningInMyanmar 
#May12Coup 
#ReleaseTheDetainees h…"
1392493212787347461,"RT @KyawSitThway4: Candlelight night strike by the monks of Masoeyein monastery!
#WhatsHappeningInMyanmar
#May12Coup
 https://t.co/TwYf5SHm…"
1392485429891395589,"Candlelight night strike by the monks of Masoeyein monastery!
#WhatsHappeningInMyanmar
#May12Coup
 https://t.co/H0JFB1Nzid"
1392485355635417089,"RT @LyaHaru: Dr. Myat Thu Win from Physiology Department of University of Medicine, Mandalay was arbitrarily ABDUCTED by Junta Terrorists f…"
1392484381877436418,"RT @KyawSitThway4: The monks of Sa-Taung Village staged a night protest and sent prayers to all the Burmese people. 
#WhatsHappeningInMyanm…"
1392483323847475213,"Night strike was staged by youths in Moekaung, Kachin State.
#WhatsHappeningInMyanmar
#May12Coup
 https://t.co/OudI2Mvn5Z"
1392482915267743746,"Night strike was held in Namti, Kachin State, welcoming #PeopleDefenceForce. 
#WhatsHappeningInMyanmar
#May12Coup
 https://t.co/EpokzD8Vlu"
1392478637723582466,"RT @Eunna_Berry: Evening anti-coup strike in Sagaing !!
#WhatsHappeningInMyanmar 
#May12Coup https://t.co/xMaaWTdWX5"
1392478393514348552,"RT @LyaHaru: Junta Terrorists brutally BEAT a woman  with guns on the road near Anyarsu Bus Stop, #ThanLyin at around 7:15pm, witness said.…"
1392478382147850252,"RT @spring21MM: On May 10, in #Paungde,Terrorists raided #PhyuSinALinYaung Nonprofit School and confiscated some properties.
-On May 11,ter…"
1392477813370867718,"Farmers strike was held against MAL(#SAC)in Bagan village, Depayin Township, Sagaing Division!… https://t.co/J1iHG6SnLm"
1392477357919793157,"Locals from #Hsipaw Tsp held a strike against the Military Dictatorship even in the rain. 
#WhatsHappeningInMyanmar… https://t.co/VYOymJRdtX"
1392476761040908288,"Strike was held by the people of #Hopin Tsp against MAL's Terroists Group. 
#WhatsHappeningInMyanmar
#May12Coup
 https://t.co/84bXH4NnKY"
1392474284585414658,"Locals from Mawlamyaing encourage for #Taloke, Myingyan by protesting in candlelight night strike.… https://t.co/YRfLC5P0Pr"
1392471602852335616,"RT @nslwin: KYAW KYAW NYAN WIN, information officer of NLD in PYAY, Bago Region, was abducted by Terrorists (Myanmar security forces) on Fe…"
1392471562893238272,"RT @SaveMM99: ""WE ARE YOUTHS,WE HAVE FUTURE"", Evening Motor cycles Strike in Waidi Village,#Dawei district today. Loudest voices for Democr…"
1392467744243601408,"RT @nslwin: THANT SIN TUN, student leader &amp; former student of PYAY Tech. U., was abducted by Terrorists (Myanmar security forces) on Feb 18…"
1392464886563676162,"RT @nslwin: LOIKAW, Karenni (Kayah) State:

Terrorists (Myanmar security forces) violently crackdown on protesters and abducted at least 10…"
1392462309117685773,"RT @LyaHaru: Villagers from #Talotmyo, MyinGyan taking shelter from rain since Junta Terrorists coercively besieged their homes by opening…"
1392460400336191490,"RT @SaveMM99: Amid rain and tight security,#Mandalay Medical Family march in this evening. About 20 Protesters had been Abducted in this mo…"
1392460366764920832,"RT @Poeouou: Anti military regime strike at Katha, Sagaing today !!!
#May12Coup #WhatsHappeningInMyanmar https://t.co/p8AjVXhPE3"
1392460342165270530,"RT @walone4: Myanmar arrests 39 over blasts, seeking training with rebels - media https://t.co/h4zwdyi2rN"
1392458349707350019,#WhatsHappeningInMyanmar https://t.co/6I0WHYvxRt
1392456234800861185,"Despite the rain,the main strike of #Monywa continue to protest with motorcycles to against  the Military Dictators… https://t.co/8twfxkRS35"
1392455936753627145,"RT @KyawSitThway4: Military Terroists are trying to hide Pu
Tler Ling Body. 
They tortured him to death and they explained that his death w…"
1392454973984702467,"RT @sfys_nn: 1/2  Ma Mi Saw aka Nan She' Lar, a charity primary teacher from #KengTeng who was working on region's interests , was abducted…"
1392441121763053574,"RT @spring21MM: Around 4 pm,Military terrorists violently crackdown the protest at #NanatTaw ward,#Loikaw Tsp,#Kayah State
-Some protesters…"
1392441094227386369,"RT @KyawSitThway4: Several protesters in Nannattaw ward,Loikaw including girls were arrested by  Terrorist while they were protesting.
#Wha…"
1392433266154561539,"RT @KyawSitThway4: In #Mandalay, Terrorists
 (Myanmar security forces) pretended to be a civilian in plain clothes and took part in protest…"
1392431927676719104,"Protesters marched in Bagan, Mandalay, a World Heritage Site, on May 12 to against the MAL's Useless Terroists Coun… https://t.co/txBF4DUxj5"
1392428987784126466,"RT @LyaHaru: 📍Mawlamyine ; 
U Aung Kyaw San, a protest leader, and U Maung Maung Gyi, a #CDM teacher, were forcibly ABDUCTED by Junta Terro…"
1392425501642293248,"Protesters marched in Nyaung Oo, Mandalay , on May 12 to protest against the Military Dictatorship.… https://t.co/r0J8BKHAlm"
1392425040210132993,"RT @KyawSitThway4: Sangha Union prays for immediate peace in Burma
  #Mandalay Sangha Union  There was a lot of love for the people to get…"
1392423981634908161,"Paper strike was staged by youths from South Dagon Tsp. 
#WhatsHappeningInMyanmar
#May12Coup
 https://t.co/QNnHAI8WOv"
1392410246845374466,"#Mandalay Sangha Union anti-Coup demonstration seen today. Buddhist monks carrying around the ""NUG"" signboards to s… https://t.co/76vycOOOO6"
1392400361449689089,"Students' Union and Others marched to protest against the Military Dictator in Pyinmana, Naypyitaw where the main b… https://t.co/3ZY9gXslWJ"
1392400131236892672,"RT @KyawSitThway4: Students' Union and Others  protest against the Military Dictator in Pyinmana, Naypyitaw where the military council is b…"
1392399672724004866,#WhatsHappeningInMyanmar https://t.co/WdDXgdayCj
1392397664101179394,"Despite the brutual crackdown and arrests,  protest was staged successfully in Mandalay's #Pyigyidagun Township.… https://t.co/SvmiUV9tJ4"
1392397116576702465,"Protest in #Hakha against Military Dictator(#MAL). 
 Residents marched in #Hhaka northern Chin State on the morning… https://t.co/3ilWKtInae"
1392393361449906176,Youths in #Mawlamyine staged a guerrilla strike against the MAL's Terroist Group on the afternoon of May 12.… https://t.co/ziOfjxqKYp
1392386522561712131,RT @cvdom2021: More signs of SAC losing control. Now SAC is demanding the list of people who have taken out money from ATM machines. What a…
1392386305951109120,"RT @Theint23137602: Medical professionals in Myanmar are
SHOT,
BEATEN,
ARRESTED for Saving Lives. 

We're calling on 
ALL MEDICAL PROFESSIO…"
1392383033752182787,"Anti-military protest took place in Pampat village tract, #Demawso Tsp. 
#WhatsHappeningInMyanmar
#May12Coup
 https://t.co/QnfyLgUSz6"
1392382287807848452,"RT @LyaHaru: Junta Terrorist troops encircled the house of a teacher Daw Lwin Lwin Aye in Kyaikto, Mon State at around 1:20pm,12th May and…"
1392382273425608710,"RT @KyawSitThway4: Scene of the anti-military protest in Pampat village tract, #Demawso Township. 
#WhatsHappeningInMyanmar
#May12Coup
 htt…"
1392378954359603204,Residents of Indaw and Nyaung Kone villages are marched together to protest against Dictatorship in Butalin Townshi… https://t.co/WfNO7cULpd
1392378706786541569,"RT @KyawSitThway4: No human strike was held against the coup regime in Hsipaw,northern Shan State. 
#WhatsHappeningInMyanmar
#May12Coup
 ht…"
1392378245312507906,"Paper Strike was staged against Military Dictatorship in Deik-U Tsp. 
#WhatsHappeningInMyanmar
#May12Coup
https://t.co/8TAulqO8Ub"
1392377215472463876,"No human strike was held 
in Theinni Tsp, Northern Shan State against the Dictator(#MAL). 
#WhatsHappeningInMyanmar… https://t.co/NpTQDregpv"
1392375355852300288,"Aung Myay Thar San Education strike  marched on 26th Street in #Mandalay,  that they did not want a military dictat… https://t.co/6OjLRxYcVK"
1392375119108919298,RT @KyawSitThway4: MAL's Terroists  Council said that perturbation of the no reopening educational schools was act of devastation of countr…
1392374032327008259,"RT @spring21MM: Military terrorists raided a ""New Century"" tea shop in #LoneKhin village,#Hpakant Township, at 11 am and tried to abduct th…"
1392373983232741376,"RT @nslwin: MANDALAY - UPDATE:

More than 30 Schoolteachers, Students and general public were abducted by Terrorists (Myanmar security forc…"
1392373937439272962,"RT @nslwin: MANDALAY - UPDATE: 4/4

WATCH:

#May12Coup #WhatsHappeningInMyanmar #MilkTeaAlliance https://t.co/R3weKb0kAX"
1392372383583854592,"RT @KyawSitThway4: Powerful strike in #Yangon marched on the streets, raising three fingers salute to protest against military dictatorship…"
1392369000403791873,"RT @WinSandarSoe4: Help us save lives‼️

#WhiteCoatStrike
#whitecoatstrikemyanmar
#May12Coup https://t.co/pnJYbHZI5h"
1392368353231048705,RT @WinSandarSoe4: 101 days had passed since coup &amp;  @UN still STAND WITH US with no action taken against the unjust and brutal military ty…
